State,District,Year,Month,predicted_risk
Bihar,Gaya,2021,5,0.09425844
Bihar,Gopalganj,2020,1,0.07723267
Bihar,Gopalganj,2020,2,0.08007672
Bihar,Gopalganj,2020,3,0.08250908
Bihar,Gopalganj,2020,4,0.09411744
Bihar,Gopalganj,2020,5,0.06723641
Bihar,Gopalganj,2020,6,0.056057133
Bihar,Gopalganj,2020,7,0.06359544
Bihar,Gopalganj,2020,8,0.0869682
Bihar,Gopalganj,2020,9,0.055117767
Bihar,Gopalganj,2020,10,0.10317083
Bihar,Gopalganj,2020,11,0.08105351
Bihar,Gopalganj,2020,12,0.07930115
Bihar,Gopalganj,2021,1,0.06311667
Bihar,Gopalganj,2021,2,0.06073743
Bihar,Gopalganj,2021,3,0.04570985
Bihar,Gopalganj,2021,4,0.117718115
Bihar,Gopalganj,2021,5,0.10810835
Bihar,Kaimur (Bhabua),2020,1,0.115479365
Bihar,Kaimur (Bhabua),2020,2,0.067939304
Bihar,Kaimur (Bhabua),2020,3,0.07977168
Bihar,Kaimur (Bhabua),2020,4,0.11871992
Bihar,Kaimur (Bhabua),2020,5,0.05268908
Bihar,Kaimur (Bhabua),2020,6,0.03714342
Bihar,Kaimur (Bhabua),2020,7,0.035065603
Bihar,Kaimur (Bhabua),2020,8,0.03454524
Bihar,Kaimur (Bhabua),2020,9,0.035599865
Bihar,Kaimur (Bhabua),2020,10,0.032779854
Bihar,Kaimur (Bhabua),2020,11,0.038356557
Bihar,Kaimur (Bhabua),2020,12,0.046801835
Bihar,Kaimur (Bhabua),2021,1,0.035572547
Bihar,Kaimur (Bhabua),2021,2,0.043261487
Bihar,Kaimur (Bhabua),2021,3,0.03453693
Bihar,Kaimur (Bhabua),2021,4,0.026897702
Bihar,Kaimur (Bhabua),2021,5,0.09213155
Bihar,Katihar,2020,1,0.26154298
Bihar,Katihar,2020,2,0.26669934
Bihar,Katihar,2020,3,0.16071807
Bihar,Katihar,2020,4,0.17917639
Bihar,Katihar,2020,5,0.15505712
Bihar,Katihar,2020,6,0.09672317
Bihar,Katihar,2020,7,0.088363335
Bihar,Katihar,2020,8,0.09764516
Bihar,Katihar,2020,9,0.0867672
Bihar,Katihar,2020,10,0.092938714
Bihar,Katihar,2020,11,0.07035129
Bihar,Katihar,2020,12,0.06961957
Bihar,Katihar,2021,1,0.050637998
Bihar,Katihar,2021,2,0.05571722
Bihar,Katihar,2021,3,0.04356635
Bihar,Katihar,2021,4,0.048209473
Bihar,Katihar,2021,5,0.2157922
Bihar,Khagaria,2020,1,0.04982246
Bihar,Khagaria,2020,2,0.052116867
Bihar,Khagaria,2020,3,0.07302004
Bihar,Khagaria,2020,4,0.059871774
Bihar,Khagaria,2020,5,0.05986396
Bihar,Khagaria,2020,6,0.04421594
Bihar,Khagaria,2020,7,0.043033943
Bihar,Khagaria,2020,8,0.058088113
Bihar,Khagaria,2020,9,0.038292374
Bihar,Khagaria,2020,10,0.03816587
Bihar,Khagaria,2020,11,0.039496828
Bihar,Khagaria,2020,12,0.042429905
Bihar,Khagaria,2021,1,0.03783474
Bihar,Khagaria,2021,2,0.040687535
Bihar,Khagaria,2021,3,0.025652777
Bihar,Khagaria,2021,4,0.030559376
Bihar,Khagaria,2021,5,0.083516404
Bihar,Kishanganj,2020,1,0.06141256
Bihar,Kishanganj,2020,2,0.07018217
Bihar,Kishanganj,2020,3,0.11258662
Bihar,Kishanganj,2020,4,0.12840159
Bihar,Kishanganj,2020,5,0.1233483
Bihar,Kishanganj,2020,6,0.09712915
Bihar,Kishanganj,2020,7,0.09248191
Bihar,Kishanganj,2020,8,0.10568478
Bihar,Kishanganj,2020,9,0.092391066
Bihar,Kishanganj,2020,10,0.098996535
Bihar,Kishanganj,2020,11,0.0764209
Bihar,Kishanganj,2020,12,0.07599072
Bihar,Kishanganj,2021,1,0.058186375
Bihar,Kishanganj,2021,2,0.062297102
Bihar,Kishanganj,2021,3,0.047453325
Bihar,Kishanganj,2021,4,0.047344774
Bihar,Kishanganj,2021,5,0.067933425
Bihar,Madhepura,2020,1,0.11978002
Bihar,Madhepura,2020,2,0.13347578
Bihar,Madhepura,2020,3,0.0862744
Bihar,Madhepura,2020,4,0.10460994
Bihar,Madhepura,2020,5,0.13954805
Bihar,Madhepura,2020,6,0.06796614
Bihar,Madhepura,2020,7,0.08862481
Bihar,Madhepura,2020,8,0.09744501
Bihar,Madhepura,2020,9,0.053558193
Bihar,Madhepura,2020,10,0.0922983
Bihar,Madhepura,2020,11,0.079883374
Bihar,Madhepura,2020,12,0.071747884
Bihar,Madhepura,2021,1,0.052051213
Bihar,Madhepura,2021,2,0.061086927
Bihar,Madhepura,2021,3,0.04784509
Bihar,Madhepura,2021,4,0.048903894
Bihar,Madhepura,2021,5,0.118922606
Bihar,Madhubani,2020,1,0.063760765
Bihar,Madhubani,2020,2,0.08349333
Bihar,Madhubani,2020,3,0.100244604
Bihar,Madhubani,2020,4,0.106461704
Bihar,Madhubani,2020,5,0.110122286
Bihar,Madhubani,2020,6,0.082557335
Bihar,Madhubani,2020,7,0.06061905
Bihar,Madhubani,2020,8,0.105915785
Bihar,Madhubani,2020,9,0.052575752
Bihar,Madhubani,2020,10,0.067903996
Bihar,Madhubani,2020,11,0.061250508
Bihar,Madhubani,2020,12,0.050851546
Bihar,Madhubani,2021,1,0.04802734
Bihar,Madhubani,2021,2,0.051634304
Bihar,Madhubani,2021,3,0.040805936
Bihar,Madhubani,2021,4,0.10091269
Bihar,Madhubani,2021,5,0.07968581
Bihar,Munger,2020,1,0.060285173
Bihar,Munger,2020,2,0.058544874
Bihar,Munger,2020,3,0.045000125
Bihar,Munger,2020,4,0.08880036
Bihar,Munger,2020,5,0.060367506
Bihar,Munger,2020,6,0.05823609
Bihar,Munger,2020,7,0.045891363
Bihar,Munger,2020,8,0.06958632
Bihar,Munger,2020,9,0.04912138
Bihar,Munger,2020,10,0.062579066
Bihar,Munger,2020,11,0.0572086
Bihar,Munger,2020,12,0.05728628
Bihar,Munger,2021,1,0.047070537
Bihar,Munger,2021,2,0.04715017
Bihar,Munger,2021,3,0.028076885
Bihar,Munger,2021,4,0.03158325
Bihar,Munger,2021,5,0.0942533
Bihar,Muzaffarpur,2020,1,0.056969315
Bihar,Muzaffarpur,2020,2,0.08338849
Bihar,Muzaffarpur,2020,3,0.0826408
Bihar,Muzaffarpur,2020,4,0.107342795
Bihar,Muzaffarpur,2020,5,0.061369203
Bihar,Muzaffarpur,2020,6,0.054629892
Bihar,Muzaffarpur,2020,7,0.040748715
Bihar,Muzaffarpur,2020,8,0.08680905
Bihar,Muzaffarpur,2020,9,0.044848837
Bihar,Muzaffarpur,2020,10,0.05942614
Bihar,Muzaffarpur,2020,11,0.050021805
Bihar,Muzaffarpur,2020,12,0.055657
Bihar,Muzaffarpur,2021,1,0.05093525
Bihar,Muzaffarpur,2021,2,0.05590938
Bihar,Muzaffarpur,2021,3,0.041325416
Bihar,Muzaffarpur,2021,4,0.05740249
Bihar,Muzaffarpur,2021,5,0.0831744
Bihar,Nalanda,2020,1,0.17781542
Bihar,Nalanda,2020,2,0.13032202
Bihar,Nalanda,2020,3,0.123388976
Bihar,Nalanda,2020,4,0.117480524
Bihar,Nalanda,2020,5,0.14805335
Bihar,Nalanda,2020,6,0.0822476
Bihar,Nalanda,2020,7,0.05542373
Bihar,Nalanda,2020,8,0.056879655
Bihar,Nalanda,2020,9,0.08690579
Bihar,Nalanda,2020,10,0.11561699
Bihar,Nalanda,2020,11,0.087371744
Bihar,Nalanda,2020,12,0.11393308
Bihar,Nalanda,2021,1,0.10695759
Bihar,Nalanda,2021,2,0.052268166
Bihar,Nalanda,2021,3,0.046178695
Bihar,Nalanda,2021,4,0.043996092
Bihar,Nalanda,2021,5,0.092348985
Bihar,Pashchim Champaran,2020,1,0.07531469
Bihar,Pashchim Champaran,2020,2,0.08643398
Bihar,Pashchim Champaran,2020,3,0.084755145
Bihar,Pashchim Champaran,2020,4,0.11268731
Bihar,Pashchim Champaran,2020,5,0.09590064
Bihar,Pashchim Champaran,2020,6,0.04748589
Bihar,Pashchim Champaran,2020,7,0.08575903
Bihar,Pashchim Champaran,2020,8,0.08544054
Bihar,Pashchim Champaran,2020,9,0.10877786
Bihar,Pashchim Champaran,2020,10,0.11965842
Bihar,Pashchim Champaran,2020,11,0.07618797
Bihar,Pashchim Champaran,2020,12,0.08731382
Bihar,Pashchim Champaran,2021,1,0.06476254
Bihar,Pashchim Champaran,2021,2,0.057449736
Bihar,Pashchim Champaran,2021,3,0.05553641
Bihar,Pashchim Champaran,2021,4,0.08438369
Bihar,Pashchim Champaran,2021,5,0.083238065
Bihar,Patna,2020,1,0.12129918
Bihar,Patna,2020,2,0.1093945
Bihar,Patna,2020,3,0.12631
Bihar,Patna,2020,4,0.13468254
Bihar,Patna,2020,5,0.099948004
Bihar,Patna,2020,6,0.08415212
Bihar,Patna,2020,7,0.060085125
Bihar,Patna,2020,8,0.08926676
Bihar,Patna,2020,9,0.058384083
Bihar,Patna,2020,10,0.10171321
Bihar,Patna,2020,11,0.08801253
Bihar,Patna,2020,12,0.10509712
Bihar,Patna,2021,1,0.10616417
Bihar,Patna,2021,2,0.06324944
Bihar,Patna,2021,3,0.05495854
Bihar,Patna,2021,4,0.052846193
Bihar,Patna,2021,5,0.08811391
Bihar,Purbi Champaran,2020,1,0.06099526
Bihar,Purbi Champaran,2020,2,0.091822624
Bihar,Purbi Champaran,2020,3,0.08685212
Bihar,Purbi Champaran,2020,4,0.11278009
Bihar,Purbi Champaran,2020,5,0.096036404
Bihar,Purbi Champaran,2020,6,0.04419155
Bihar,Purbi Champaran,2020,7,0.08616197
Bihar,Purbi Champaran,2020,8,0.09588329
Bihar,Purbi Champaran,2020,9,0.08997926
Bihar,Purbi Champaran,2020,10,0.12137652
Bihar,Purbi Champaran,2020,11,0.086321786
Bihar,Purbi Champaran,2020,12,0.09521112
Bihar,Purbi Champaran,2021,1,0.06258146
Bihar,Purbi Champaran,2021,2,0.05904785
Bihar,Purbi Champaran,2021,3,0.050118115
Bihar,Purbi Champaran,2021,4,0.09467383
Bihar,Purbi Champaran,2021,5,0.09672443
Bihar,Purnia,2020,1,0.32817358
Bihar,Purnia,2020,2,0.25624663
Bihar,Purnia,2020,3,0.15017839
Bihar,Purnia,2020,4,0.16956685
Bihar,Purnia,2020,5,0.1512909
Bihar,Purnia,2020,6,0.09954646
Bihar,Purnia,2020,7,0.08474819
Bihar,Purnia,2020,8,0.09630397
Bihar,Purnia,2020,9,0.07508939
Bihar,Purnia,2020,10,0.10259852
Bihar,Purnia,2020,11,0.07828734
Bihar,Purnia,2020,12,0.07877937
Bihar,Purnia,2021,1,0.06145347
Bihar,Purnia,2021,2,0.06109862
Bihar,Purnia,2021,3,0.044691816
Bihar,Purnia,2021,4,0.0530065
Bihar,Purnia,2021,5,0.102102496
Bihar,Rohtas,2020,1,0.10341342
Bihar,Rohtas,2020,2,0.07579128
Bihar,Rohtas,2020,3,0.0905986
Bihar,Rohtas,2020,4,0.081762224
Bihar,Rohtas,2020,5,0.05235968
Bihar,Rohtas,2020,6,0.043117404
Bihar,Rohtas,2020,7,0.037989214
Bihar,Rohtas,2020,8,0.04740433
Bihar,Rohtas,2020,9,0.036008704
Bihar,Rohtas,2020,10,0.033642642
Bihar,Rohtas,2020,11,0.03900075
Bihar,Rohtas,2020,12,0.046544574
Bihar,Rohtas,2021,1,0.036700375
Bihar,Rohtas,2021,2,0.043808926
Bihar,Rohtas,2021,3,0.02958851
Bihar,Rohtas,2021,4,0.029982736
Bihar,Rohtas,2021,5,0.08928449
Bihar,Saharsa,2020,1,0.051692396
Bihar,Saharsa,2020,2,0.07904098
Bihar,Saharsa,2020,3,0.07644179
Bihar,Saharsa,2020,4,0.0664478
Bihar,Saharsa,2020,5,0.07802372
Bihar,Saharsa,2020,6,0.08592052
Bihar,Saharsa,2020,7,0.060404513
Bihar,Saharsa,2020,8,0.10313987
Bihar,Saharsa,2020,9,0.043193974
Bihar,Saharsa,2020,10,0.05695635
Bihar,Saharsa,2020,11,0.055953726
Bihar,Saharsa,2020,12,0.054466594
Bihar,Saharsa,2021,1,0.046978008
Bihar,Saharsa,2021,2,0.055799913
Bihar,Saharsa,2021,3,0.043037295
Bihar,Saharsa,2021,4,0.04556704
Bihar,Saharsa,2021,5,0.07753822
Bihar,Samastipur,2020,1,0.061961938
Bihar,Samastipur,2020,2,0.07307715
Bihar,Samastipur,2020,3,0.088911295
Bihar,Samastipur,2020,4,0.12778798
Bihar,Samastipur,2020,5,0.10837142
Bihar,Samastipur,2020,6,0.08984073
Bihar,Samastipur,2020,7,0.06071681
Bihar,Samastipur,2020,8,0.095436454
Bihar,Samastipur,2020,9,0.06555483
Bihar,Samastipur,2020,10,0.10494973
Bihar,Samastipur,2020,11,0.06575715
Bihar,Samastipur,2020,12,0.07560736
Bihar,Samastipur,2021,1,0.06479563
Bihar,Samastipur,2021,2,0.06934946
Bihar,Samastipur,2021,3,0.053334944
Bihar,Samastipur,2021,4,0.047740363
Bihar,Samastipur,2021,5,0.111726455
Bihar,Saran,2020,1,0.14778325
Bihar,Saran,2020,2,0.13896225
Bihar,Saran,2020,3,0.1316321
Bihar,Saran,2020,4,0.14702617
Bihar,Saran,2020,5,0.111150205
Bihar,Saran,2020,6,0.084983595
Bihar,Saran,2020,7,0.06558489
Bihar,Saran,2020,8,0.09259383
Bihar,Saran,2020,9,0.06617105
Bihar,Saran,2020,10,0.10401707
Bihar,Saran,2020,11,0.08261535
Bihar,Saran,2020,12,0.10270876
Bihar,Saran,2021,1,0.08999425
Bihar,Saran,2021,2,0.05707617
Bihar,Saran,2021,3,0.047524035
Bihar,Saran,2021,4,0.05437048
Bihar,Saran,2021,5,0.07447356
Bihar,Sitamarhi,2020,1,0.04537401
Bihar,Sitamarhi,2020,2,0.063014455
Bihar,Sitamarhi,2020,3,0.050149992
Bihar,Sitamarhi,2020,4,0.06911661
Bihar,Sitamarhi,2020,5,0.06262437
Bihar,Sitamarhi,2020,6,0.04349109
Bihar,Sitamarhi,2020,7,0.045774702
Bihar,Sitamarhi,2020,8,0.082469285
Bihar,Sitamarhi,2020,9,0.050421853
Bihar,Sitamarhi,2020,10,0.08066218
Bihar,Sitamarhi,2020,11,0.08967711
Bihar,Sitamarhi,2020,12,0.08375692
Bihar,Sitamarhi,2021,1,0.065192126
Bihar,Sitamarhi,2021,2,0.06424824
Bihar,Sitamarhi,2021,3,0.045136355
Bihar,Sitamarhi,2021,4,0.1440741
Bihar,Sitamarhi,2021,5,0.08275841
Bihar,Siwan,2020,1,0.21978861
Bihar,Siwan,2020,2,0.11198051
Bihar,Siwan,2020,3,0.13486406
Bihar,Siwan,2020,4,0.11797431
Bihar,Siwan,2020,5,0.078384355
Bihar,Siwan,2020,6,0.08151057
Bihar,Siwan,2020,7,0.057342075
Bihar,Siwan,2020,8,0.09264814
Bihar,Siwan,2020,9,0.058954287
Bihar,Siwan,2020,10,0.092421725
Bihar,Siwan,2020,11,0.075616345
Bihar,Siwan,2020,12,0.07008137
Bihar,Siwan,2021,1,0.050541878
Bihar,Siwan,2021,2,0.045940828
Bihar,Siwan,2021,3,0.030090721
Bihar,Siwan,2021,4,0.09298812
Bihar,Siwan,2021,5,0.07645847
Bihar,Supaul,2020,1,0.046344705
Bihar,Supaul,2020,2,0.08185607
Bihar,Supaul,2020,3,0.09375621
Bihar,Supaul,2020,4,0.10820559
Bihar,Supaul,2020,5,0.113767885
Bihar,Supaul,2020,6,0.09440437
Bihar,Supaul,2020,7,0.058584284
Bihar,Supaul,2020,8,0.107040055
Bihar,Supaul,2020,9,0.06243865
Bihar,Supaul,2020,10,0.070205346
Bihar,Supaul,2020,11,0.06892849
Bihar,Supaul,2020,12,0.067164205
Bihar,Supaul,2021,1,0.06028217
Bihar,Supaul,2021,2,0.06939332
Bihar,Supaul,2021,3,0.052458327
Bihar,Supaul,2021,4,0.06047455
Bihar,Supaul,2021,5,0.09071627
Chandigarh,Chandigarh,2020,4,0.18645586
Chandigarh,Chandigarh,2020,5,0.07160802
Chandigarh,Chandigarh,2020,6,0.03821403
Chandigarh,Chandigarh,2020,7,0.034078795
Chandigarh,Chandigarh,2020,8,0.03664817
Chandigarh,Chandigarh,2020,9,0.03589636
Chandigarh,Chandigarh,2020,10,0.030101176
Chandigarh,Chandigarh,2020,11,0.034393225
Chandigarh,Chandigarh,2020,12,0.060304824
Chandigarh,Chandigarh,2021,1,0.040036067
Chandigarh,Chandigarh,2021,2,0.08391751
Chandigarh,Chandigarh,2021,3,0.060740944
Chandigarh,Chandigarh,2021,4,0.063788295
Chandigarh,Chandigarh,2021,5,0.041877665
Chhattisgarh,Bastar,2020,1,0.23727861
Chhattisgarh,Bastar,2020,2,0.2969641
Chhattisgarh,Bastar,2020,3,0.14140986
Chhattisgarh,Bastar,2020,4,0.20274912
Chhattisgarh,Bastar,2020,5,0.15593421
Chhattisgarh,Bastar,2020,6,0.092421
Chhattisgarh,Bastar,2020,7,0.14475083
Chhattisgarh,Bastar,2020,8,0.13067266
Chhattisgarh,Bastar,2020,9,0.21713358
Chhattisgarh,Bastar,2020,10,0.13607544
Chhattisgarh,Bastar,2020,11,0.14786197
Chhattisgarh,Bastar,2020,12,0.15470412
Chhattisgarh,Bastar,2021,1,0.15565848
Chhattisgarh,Bastar,2021,2,0.1630622
Chhattisgarh,Bastar,2021,3,0.14912441
Chhattisgarh,Bastar,2021,4,0.16891196
Chhattisgarh,Bastar,2021,5,0.13854316
Chhattisgarh,Bijapur,2020,1,0.28123498
Chhattisgarh,Bijapur,2020,2,0.32991034
Chhattisgarh,Bijapur,2020,3,0.19098148
Chhattisgarh,Bijapur,2020,4,0.43808746
Chhattisgarh,Bijapur,2020,5,0.17649603
Chhattisgarh,Bijapur,2020,6,0.119828716
Chhattisgarh,Bijapur,2020,7,0.10196163
Chhattisgarh,Bijapur,2020,8,0.10350415
Chhattisgarh,Bijapur,2020,9,0.09682006
Chhattisgarh,Bijapur,2020,10,0.12458694
Chhattisgarh,Bijapur,2020,11,0.1474707
Chhattisgarh,Bijapur,2020,12,0.18718092
Chhattisgarh,Bijapur,2021,1,0.1384428
Chhattisgarh,Bijapur,2021,2,0.22565067
Chhattisgarh,Bijapur,2021,3,0.18815386
Chhattisgarh,Bijapur,2021,4,0.24565645
Chhattisgarh,Bijapur,2021,5,0.20093372
Chhattisgarh,Bilaspur,2020,1,0.37880966
Chhattisgarh,Bilaspur,2020,2,0.2968034
Chhattisgarh,Bilaspur,2020,3,0.15684925
Chhattisgarh,Bilaspur,2020,4,0.24464405
Chhattisgarh,Bilaspur,2020,5,0.1712981
Chhattisgarh,Bilaspur,2020,6,0.1346138
Chhattisgarh,Bilaspur,2020,7,0.062504314
Chhattisgarh,Bilaspur,2020,8,0.13484272
Chhattisgarh,Bilaspur,2020,9,0.057103995
Chhattisgarh,Bilaspur,2020,10,0.034803096
Chhattisgarh,Bilaspur,2020,11,0.08839206
Chhattisgarh,Bilaspur,2020,12,0.117543444
Chhattisgarh,Bilaspur,2021,1,0.14578909
Chhattisgarh,Bilaspur,2021,2,0.15854694
Chhattisgarh,Bilaspur,2021,3,0.08571623
Chhattisgarh,Bilaspur,2021,4,0.117442876
Chhattisgarh,Bilaspur,2021,5,0.10021145
Chhattisgarh,Dakshin Bastar Dantewada,2020,1,0.47137004
Chhattisgarh,Dakshin Bastar Dantewada,2020,2,0.3947963
Chhattisgarh,Dakshin Bastar Dantewada,2020,3,0.231721
Chhattisgarh,Dakshin Bastar Dantewada,2020,4,0.2773846
Chhattisgarh,Dakshin Bastar Dantewada,2020,5,0.17012924
Chhattisgarh,Dakshin Bastar Dantewada,2020,6,0.19552226
Chhattisgarh,Dakshin Bastar Dantewada,2020,7,0.11978386
Chhattisgarh,Dakshin Bastar Dantewada,2020,8,0.10732998
Chhattisgarh,Dakshin Bastar Dantewada,2020,9,0.103264615
Chhattisgarh,Dakshin Bastar Dantewada,2020,10,0.13203509
Chhattisgarh,Dakshin Bastar Dantewada,2020,11,0.14177251
Chhattisgarh,Dakshin Bastar Dantewada,2020,12,0.1879496
Chhattisgarh,Dakshin Bastar Dantewada,2021,1,0.14354666
Chhattisgarh,Dakshin Bastar Dantewada,2021,2,0.24513601
Chhattisgarh,Dakshin Bastar Dantewada,2021,3,0.21975555
Chhattisgarh,Dakshin Bastar Dantewada,2021,4,0.2576559
Chhattisgarh,Dakshin Bastar Dantewada,2021,5,0.23346648
Chhattisgarh,Dhamtari,2020,1,0.08094258
Chhattisgarh,Dhamtari,2020,1,0.17490856
Chhattisgarh,Dhamtari,2020,2,0.21276954
Chhattisgarh,Dhamtari,2020,2,0.35404152
Chhattisgarh,Dhamtari,2020,3,0.17997415
Chhattisgarh,Dhamtari,2020,3,0.14010881
Chhattisgarh,Dhamtari,2020,4,0.23373003
Chhattisgarh,Dhamtari,2020,4,0.15355371
Chhattisgarh,Dhamtari,2020,5,0.18019429
Chhattisgarh,Dhamtari,2020,5,0.2127287
Chhattisgarh,Dhamtari,2020,6,0.06327597
Chhattisgarh,Dhamtari,2020,6,0.14650114
Chhattisgarh,Dhamtari,2020,7,0.085364506
Chhattisgarh,Dhamtari,2020,7,0.09158223
Chhattisgarh,Dhamtari,2020,8,0.14909476
Chhattisgarh,Dhamtari,2020,8,0.23503284
Chhattisgarh,Dhamtari,2020,9,0.20520195
Chhattisgarh,Dhamtari,2020,9,0.13949113
Chhattisgarh,Dhamtari,2020,10,0.13006043
Chhattisgarh,Dhamtari,2020,10,0.13668458
Chhattisgarh,Dhamtari,2020,11,0.15542649
Chhattisgarh,Dhamtari,2020,11,0.1299703
Chhattisgarh,Dhamtari,2020,12,0.16198869
Chhattisgarh,Dhamtari,2020,12,0.11988971
Chhattisgarh,Dhamtari,2021,1,0.11695131
Chhattisgarh,Dhamtari,2021,1,0.117725305
Chhattisgarh,Dhamtari,2021,2,0.11514524
Chhattisgarh,Dhamtari,2021,2,0.13388166
Chhattisgarh,Dhamtari,2021,3,0.11885411
Chhattisgarh,Dhamtari,2021,3,0.12191194
Chhattisgarh,Dhamtari,2021,4,0.12867148
Chhattisgarh,Dhamtari,2021,4,0.15917875
Chhattisgarh,Dhamtari,2021,5,0.1352621
Chhattisgarh,Dhamtari,2021,5,0.13922277
Chhattisgarh,Durg,2020,1,0.11055324
Chhattisgarh,Durg,2020,2,0.29391935
Chhattisgarh,Durg,2020,3,0.15132001
Chhattisgarh,Durg,2020,4,0.11412307
Chhattisgarh,Durg,2020,5,0.11399097
Chhattisgarh,Durg,2020,6,0.0779813
Chhattisgarh,Durg,2020,7,0.07904882
Chhattisgarh,Durg,2020,8,0.035484623
Chhattisgarh,Durg,2020,9,0.03813671
Chhattisgarh,Durg,2020,10,0.04035071
Chhattisgarh,Durg,2020,11,0.09104935
Chhattisgarh,Durg,2020,12,0.09947218
Chhattisgarh,Durg,2021,1,0.09475253
Chhattisgarh,Durg,2021,2,0.08249737
Chhattisgarh,Durg,2021,3,0.06507112
Chhattisgarh,Durg,2021,4,0.065911554
Chhattisgarh,Durg,2021,5,0.039675016
Chhattisgarh,Janjgir-Champa,2020,1,0.5242565
Chhattisgarh,Janjgir-Champa,2020,2,0.4567576
Chhattisgarh,Janjgir-Champa,2020,3,0.26077396
Chhattisgarh,Janjgir-Champa,2020,4,0.29463074
Chhattisgarh,Janjgir-Champa,2020,5,0.18275258
Chhattisgarh,Janjgir-Champa,2020,6,0.14923581
Chhattisgarh,Janjgir-Champa,2020,7,0.11138365
Chhattisgarh,Janjgir-Champa,2020,8,0.099841885
Chhattisgarh,Janjgir-Champa,2020,9,0.10227166
Chhattisgarh,Janjgir-Champa,2020,10,0.09793997
Chhattisgarh,Janjgir-Champa,2020,11,0.12369136
Chhattisgarh,Janjgir-Champa,2020,12,0.15557723
Chhattisgarh,Janjgir-Champa,2021,1,0.31958014
Chhattisgarh,Janjgir-Champa,2021,2,0.34004512
Chhattisgarh,Janjgir-Champa,2021,3,0.15762623
Chhattisgarh,Janjgir-Champa,2021,4,0.22479464
Chhattisgarh,Janjgir-Champa,2021,5,0.12616129
Chhattisgarh,Jashpur,2020,1,0.56515217
Chhattisgarh,Jashpur,2020,2,0.53427154
Chhattisgarh,Jashpur,2020,3,0.38336006
Chhattisgarh,Jashpur,2020,4,0.26475865
Chhattisgarh,Jashpur,2020,5,0.20410813
Chhattisgarh,Jashpur,2020,6,0.12742153
Chhattisgarh,Jashpur,2020,7,0.12091714
Chhattisgarh,Jashpur,2020,8,0.10174399
Chhattisgarh,Jashpur,2020,9,0.09570833
Chhattisgarh,Jashpur,2020,10,0.09447191
Chhattisgarh,Jashpur,2020,11,0.119252466
Chhattisgarh,Jashpur,2020,12,0.14821193
Chhattisgarh,Jashpur,2021,1,0.16817063
Chhattisgarh,Jashpur,2021,2,0.15598777
Chhattisgarh,Jashpur,2021,3,0.17429581
Chhattisgarh,Jashpur,2021,4,0.1716436
Chhattisgarh,Jashpur,2021,5,0.086187266
Chhattisgarh,Kabeerdham,2020,1,0.30999702
Chhattisgarh,Kabeerdham,2020,2,0.27812812
Chhattisgarh,Kabeerdham,2020,3,0.1187491
Chhattisgarh,Kabeerdham,2020,4,0.16845816
Chhattisgarh,Kabeerdham,2020,5,0.1215514
Chhattisgarh,Kabeerdham,2020,6,0.048476163
Chhattisgarh,Kabeerdham,2020,7,0.064959496
Chhattisgarh,Kabeerdham,2020,8,0.041916158
Chhattisgarh,Kabeerdham,2020,9,0.059381895
Chhattisgarh,Kabeerdham,2020,10,0.034888975
Chhattisgarh,Kabeerdham,2020,11,0.09208006
Chhattisgarh,Kabeerdham,2020,12,0.121370904
Chhattisgarh,Kabeerdham,2021,1,0.06661225
Chhattisgarh,Kabeerdham,2021,2,0.08052831
Chhattisgarh,Kabeerdham,2021,3,0.07040513
Chhattisgarh,Kabeerdham,2021,4,0.046222594
Chhattisgarh,Kabeerdham,2021,5,0.043805413
Chhattisgarh,Korba,2020,1,0.4813544
Chhattisgarh,Korba,2020,2,0.3871495
Chhattisgarh,Korba,2020,3,0.26206458
Chhattisgarh,Korba,2020,4,0.2561971
Chhattisgarh,Korba,2020,5,0.18442015
Chhattisgarh,Korba,2020,6,0.14083013
Chhattisgarh,Korba,2020,7,0.11796093
Chhattisgarh,Korba,2020,8,0.09784841
Chhattisgarh,Korba,2020,9,0.0937774
Chhattisgarh,Korba,2020,10,0.09116463
Chhattisgarh,Korba,2020,11,0.13832138
Chhattisgarh,Korba,2020,12,0.15973847
Chhattisgarh,Korba,2021,1,0.22111984
Chhattisgarh,Korba,2021,2,0.22752397
Chhattisgarh,Korba,2021,3,0.16327013
Chhattisgarh,Korba,2021,4,0.18427034
Chhattisgarh,Korba,2021,5,0.10590815
Chhattisgarh,Korea,2020,1,0.2631721
Chhattisgarh,Korea,2020,2,0.16944423
Chhattisgarh,Korea,2020,3,0.1233869
Chhattisgarh,Korea,2020,4,0.17702343
Chhattisgarh,Korea,2020,5,0.12008414
Chhattisgarh,Korea,2020,6,0.08571426
Chhattisgarh,Korea,2020,7,0.030617688
Chhattisgarh,Korea,2020,8,0.030411921
Chhattisgarh,Korea,2020,9,0.058376137
Chhattisgarh,Korea,2020,10,0.039111618
Chhattisgarh,Korea,2020,11,0.04268652
Chhattisgarh,Korea,2020,12,0.05357514
Chhattisgarh,Korea,2021,1,0.04045801
Chhattisgarh,Korea,2021,2,0.042900067
Chhattisgarh,Korea,2021,3,0.04478834
Chhattisgarh,Korea,2021,4,0.03476664
Chhattisgarh,Korea,2021,5,0.037474584
Chhattisgarh,Mahasamund,2020,1,0.29479808
Chhattisgarh,Mahasamund,2020,2,0.33271882
Chhattisgarh,Mahasamund,2020,3,0.22721101
