Country,Year,State Name,Type Of Urban Lobal Body (Ulb) ,Category Of Urban Lobal Body (Ulb),"Weighted Average Own Revenue (UOM:INR(IndianRupees)), Scaling Factor:10000000","Median Own Revenue Per Capita (UOM:INR(IndianRupees)), Scaling Factor:1","Percentage Of Weighted Average Own Revenues To Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1","Percentage Of Cities Where Own Revenues Meet Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1"
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Bihar,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Chandigarh,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Chhattisgarh,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Dadra and Nagar Haveli and Daman & Diu,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Goa,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Goa,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Goa,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Goa,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Goa,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Goa,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Goa,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Goa,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Goa,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Goa,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Goa,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Goa,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Goa,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Goa,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Goa,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Gujarat,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Gujarat,Town Panchayat,1 Million - 4 Million,17,163,65,0
India,"Financial Year (Apr - Mar), 2016",Gujarat,Town Panchayat,500 Thousand - 1 Million,68,803,260,0
India,"Financial Year (Apr - Mar), 2016",Gujarat,Town Panchayat,100 Thousand-500 Thousand,43,1274,57,1
India,"Financial Year (Apr - Mar), 2016",Gujarat,Town Panchayat,<100 Thousand,3,637,192,1
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Gujarat,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Haryana,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Haryana,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Haryana,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Haryana,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Haryana,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Haryana,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Himachal Pradesh,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Jammu and Kashmir,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Jharkhand,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Karnataka,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Town Panchayat,500 Thousand - 1 Million,160,1773,65,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Town Panchayat,100 Thousand-500 Thousand,40,834,112,1
India,"Financial Year (Apr - Mar), 2016",Karnataka,Town Panchayat,<100 Thousand,3,590,58,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Karnataka,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Kerala,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Kerala,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Kerala,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Kerala,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Kerala,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Kerala,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Ladakh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Ladakh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Ladakh,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Ladakh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Ladakh,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipal Corporation,4 Million+,10211,3702,629,38
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipal Corporation,1 Million - 4 Million,780,1651,3353,19
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipal Corporation,500 Thousand - 1 Million,76,638,51,7
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipal Corporation,100 Thousand-500 Thousand,44,1151,49,5
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipal Corporation,<100 Thousand,9,1014,48,0
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipality,500 Thousand - 1 Million,4,83,25,0
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipality,100 Thousand-500 Thousand,15,570,149,3
India,"Financial Year (Apr - Mar), 2016",Ladakh,Municipality,<100 Thousand,5,665,47,2
India,"Financial Year (Apr - Mar), 2016",Madhya Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Madhya Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Madhya Pradesh,Town Panchayat,500 Thousand - 1 Million,4,59,115,2
India,"Financial Year (Apr - Mar), 2016",Madhya Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2016",Madhya Pradesh,Town Panchayat,<100 Thousand,2,584,76,1
India,"Financial Year (Apr - Mar), 2016",Madhya Pradesh,Municipal Corporation,4 Million+,10211,3702,629,38
